Unnamed: 0,description,hashtags,url,account_id,likes,comments,topic
269.0,"Cat: How dare you eat without me??😾😡.(If you want me to remove this remix, kindly message me)     s   s sofinstagram  instagram  reels   ofinstagram      tomemes  ofinstagram  s video ",#cutecat #cutekitten #goofycat #goofy #meowing #coolcat #coolcats #cat #fyp #cats #catsofinstagram #reels #reelsinstagram #trending #trendingreels #orangecats #orangecat #orangecatsofinstagram #meow #meowing #kitten #cursedcats #politecat #cattomemes #sillycats #sillycatsofinstagram #funnycat #funnycats #funnycatvideo #car,https://www.instagram.com/reels/C55Vp84oxuo/,catsrulethenation,173K,725,Animals
270.0,2 stroke lovers forever 👍🏻❤️        page    ,#yamaha #2stroke #rxz #rx125 #reelsinstagram #instagram #foryou #explore #explorepage #bikerlife #staysafe #bangalore #kerala,https://www.instagram.com/reels/C5--bmSpzu6/,r.o.s.h.a.n.26,118K,164,Technology
271.0,🫂......          ,#trending #viralreels #sitalone #quote #surat #gujarat #reelsindia #reelslove #reelsinstagram #like #share #comment #follow,https://www.instagram.com/reels/C5YiTAVo5VL/,travelwith.tirthh,726K,"1,541",Trends
272.0,Can’t deny sheep have an attitude 💪🏽        shots  ,#bighornsheep #bighorn #montana #mountains #natgeo #animalplanet #wildlife #animalkingdom #wildlifeshots #yellowstone #earthday,https://www.instagram.com/reels/C6EMnMdrxfD/,inthesemountains,Likes,43,Wildlife
273.0,"""Offence intended""Just because you have a solar in your house, but you embrace fast fashion, cool yourself with the coolest one ( air conditioner), be present at every blackfriday sale, drink packaged water calling it the safest, munching on processed and packed food, use animal cruelty products like bags n boots, ( and meat), love big brands and don't shop local, updrage yourself every month wrt technology Like apple and orange phones, YOU DO NOT have the right to tell anyone anything. You have no right to rebel, protest, influence, do activism.I have seen dog lovers ,bee keepers, bird lovers eat kheema pav. Basically EVEN I AM NOT AN ACTIVIST AND ENVIRONMENTALIST. Because of many reasons.Specially to all those part time activists who erupt like a Volcano on certain days. Kite festival kills birds, then stop eating butter chicken also. Dogs fear crackers then save the other animals too. I have heard people screaming save the ocean and marine life while favouring peri peri lobster.The planet is full of hypocrites, including ME. Simply put, let's do all that's possible for us and let's try and be smaller hypocrites.Most importantly, don't let bollywood influence you. They only know TO ACT.Carrying your own bags, your own waterShopping less , opt for hand downs not must havesBe mindful           lovers         lover      nature",#savenature #nature #savetheplanet #saveearth #environment #photography #gogreen #savetrees #india #ecofriendly #wildlife #naturelovers #savewater #saveanimals #saveenvironment #love #green #earth #savewildlife #climatechange #naturelover #birds #plants #savetheearth #forest #travel #lovenature,https://www.instagram.com/reels/C6BWjGAyTPZ/,amulya_boondh_foundation,700,17,Wildlife
274.0,"Maku telvi undhi broPYDAD from basic to advanced level in memes way.Course content:1) Core Python2) Advance python3) Numpy4) Pandas5) MatplotlibWeb Development:-1) HTML & CSS2) Django3) Admin Panel4) Rest API5) JWT AuthenticationData Analysis:-1) Basics of SQL2) Intermediate SQL3) Power BI Basics4) Advanced Power BI5) Power BI AnalysisArtificial Intelligence:-1) SQL python2) Machine learning3) NLP4) Prompt engineeringPerks from Ai Walkers1) 3 months of live classes2) Real time internship certificate3) To work with us in live projects4) Opportunity to fill a trainee posts in our projects5) Daily live & interactive classes and tasks6) One to one mentorship7) Working professionals from Infosys, Amazon and Cisco8) Placement assistance.For more details contact:75698 158557093035195   # ml  walkers       ",#ai #python #dl #nn #aiwalkers #telugumemes #trending #telugu #chatgpt #machinelearning #artificialintelligence #deeplearning #technology #chatgpt,https://www.instagram.com/reels/C5DtIpYs2Qh/,aiwalkers,24.1K,862,Education
275.0,"Guwahati’s Beltola Bihu celebration turned chaotic as attendees reported severe discomfort due to uncontrollable crowds and congestion. Safety concerns, particularly for women, have escalated amidst performances by music sensations like Papon and Zubeen Garg.Yesterday’s event saw a massive crowd, overwhelming the organizers who failed to arrange sufficient forces for crowd control and adequate parking. Amidst the chaos, a woman fainted, necessitating her evacuation atop a car for urgent medical attention.Women reported feeling vulnerable amidst the crowded event facing harassment from intoxication men.🎥 Mintu Nath Photography | Deep Manik Kalita    ",#bihu #assam #justguwahatithings #beltola #guwahati,https://www.instagram.com/reels/C6D0T4Jr-f4/,justguwahatithings,"8,935",151,Society
276.0,DM For paid promotion 👇🏻.....         e            ,#explorepage #explorer #explore #lg_music #mrms66_ #mafiarecordsinsta #reelsinstagram #reelkarofeelkaro #reelshayari #hameshakuchnaya #sadedits #bollywoodactors #mohabbatein #foryou #mohabbat #expo #expectations #expo #exploring_shotz #nfak_lines #zboigaming #viral,https://www.instagram.com/reels/C5VlFrlP-r7/,ig_zboigaming,148K,"1,972",Music
277.0,,"a.r.t.i.c.l.e.19 · Original audio
 a.r.t.i.c.l.e.19 · Original audio Poraiyahat",https://www.instagram.com/reels/C53uT2wSIkq/,a.r.t.i.c.l.e.19,"4,213",69,
278.0,Placement 🎓......,#amcengineeringcollege #bengaluru #engineering #karnataka #instgramtrending #indianfashion,https://www.instagram.com/reels/C5sH-oPvE5j/,_brand_of_amc_,55.9K,86,Education
279.0,😒👍🏽more,#explore #exploremore #reels #dua #sabr #alhamdulillah,https://www.instagram.com/reels/C5_PoLdvPfL/,binte.abdulahad__,128K,922,Trends
280.0,Changes anthe changes 🙏🏻🫠.Tag your friends in the comments ❤️... instagram india insta lovers        comedy  s  life    ,#reels #reelsinstagram #reelsindia #reelsinsta #reelslovers #instareels #instagramreels #explorepage #explore #trendingreels #trending #kannada #kannadacomedy #internship #internships #college #collegelife #students #studentlife #relatable #jbshashank,https://www.instagram.com/reels/C53N66RMEle/,jbshashankk,93.8K,364,Comedy
281.0,reel ❌ real ✅,#real,https://www.instagram.com/reels/C5_tvMlIt-z/,bmbandaa,54.2K,274,Trends
282.0,Nostalgic...        reels good,#fy #foryoupage #football #youtube #nostalgic #explore #reels #instagram #instagramreels #instagramgood,https://www.instagram.com/reels/C5EfzCeSeV8/,jabir_muntasir,309K,"1,436",Sports
283.0,Sky is NOT the limit! ,#WearSeatbelt #SafeDriveSaveLife,https://www.instagram.com/reels/C5Z-YCcvTkA/,wb_police,50.8K,602,Education
284.0,yoo i’m dying🤣🤣🤣,,https://www.instagram.com/reels/C5755u1omgr/,jr__ranakazi,149K,"2,211",
285.0,Do you know why Peacock Called Mayur in Sanskrit?Share this with your Friends 🥰.    ofinstagram ,#wildlife #natgeoyourshot #wild #birds #birdsofinstagram #indiapictures,https://www.instagram.com/reels/C4o1JXRS1tw/,manojpmply,2M,10.2K,Wildlife
286.0,"Meme History & Origin:-On 2017 a video came into the scene where a boy was complaining about the potholes of his city and within a second he himself falls into it. And from then the meme became viral.The words were like “Pehle gaddha surakshit karao,Nagar Palika ko Bulao”.I bet these were something that really made us fall for the social media. Shahid Alvi YouTube channel has 290K subscribers and features some of the most viral and entertaining content. The most viral video of the YouTube channel ‘Nagar Palika’ is only 19 seconds long and has over 1.3M views. The growth rate of Shahid Alvi YouTube channel has been phenomenal since its establishment. The video highlights the pothole problems we have in the country. Moreover, the topics chosen are remarkably relatable to the common public. We can easily understand the depth of many situations. Shahid Alvi is a rising YouTuber who understands the platform and is making the most out of it..*All the videos, songs, images, and graphics used in the video belong so their respective owners and I or this channel does not claim any right over them.*.Follow  for moreFollow  for moreFollow  for more.          memes  s    day17",#trending #memes #memedaily #funny #viral #songs #reels #wholesome #gif #fypmemes #viralmemes #template #templates #memetemplates #losttemplates #day17,https://www.instagram.com/reels/C5bdC73S_nN/,finding.viralmemes,981K,"2,407",Comedy
287.0,boAt ಧೈರ್ಯ ಮೆಚ್ಚಲೇ ಬೇಕು🤯 Apple vs boAt 🫡 Dont be a Fanboy😅😅    ,#boAt #apple #boatvsapple #techinkannada #kannadareel,https://www.instagram.com/reels/C5x4-T-xlh5/,sandeepvlogs,63.9K,254,Technology
288.0,Mastering Mind Muscle Connection🔱..    ,#aesthetic #back #anime #demonback #bodybuilding,https://www.instagram.com/reels/C3VNOYaCNSv/,mihirlifts,422K,997,Fitness
289.0,"after the Kori Gassi video I obvvsss had to do more of these. honestly i wasn’t gonna upload this as the second video but I couldn’t wait because of how this turned out haha (so stay tuned for the actual second one lolzzz)my mom is just naturally funny and the best part of most of days are talking to her about the most random things 🥰so this is her recipe and as usual everyone will have their own version which may taste great but this is my moms :D (refined by me to get actual proportions for you 😂)to make these mangaluruuuuu buns you need;- 3 large ripe bananas (riper the better)- 2 tablespoons of Greek yogurt (basically needs to have lower water content)- 3-4 tsps of sugar (adjust according to your preference and depending on how sweet your bananas are. It does become less sweet as it cooks but I found this ratio to work for me)- 1 tsp jeera (cumin) seeds- 1/2 tsp salt- 1/4 tsp baking soda- 2-3 tsp rava for some cruuunch (karkur) but this is optional- 4-5 cups of ap flour (maida) or wheat flour (atta) (I used half and half because I ran out of ap flour mid way lolz). basically keep adding till you have a sticky tacky dough- oil for greasing and fryingmix all the ingredients till combined. you should have a stickyish dough that’s not liquidly but holds its shape and is slightly wet and tacky when you touch it.once you feel the dough is right, grease your hands and the bowl with neutral oil and place the dough in and cover. let it rest for as long as possible (also depends on the environment temperature). i let mine rest over night because I live in an igloo.once rested, sprinkle flour on your rolling surface generously and roll out poori sized buns that are thick like half an inch or so. use flour as required to avoid sticking. dust off the excess and fry in hot oil. to get it to puff up you can softly poke the bun when it’s frying (you can see it in the video) and it should bubble. fry on both sides till perfectly brown and serve hotttt with yummy coconut chutney and your day is MADE!     ",#mangalorebuns #momrecipes #mangalorefood #mangalorerecipes #mangaloreanbreakfast #mangaloreanfood,https://www.instagram.com/reels/C50aMkWMu51/,yashimohandas,27.3K,185,Food
290.0,"There is a very weird way in which the bright side to life is always tomorrow and yesterday, never now.",,https://www.instagram.com/reels/C6Bpv6vyIxV/,prakharkepravachan,37.3K,97,
291.0,"⭐️This heals my innerchild 👶⭐️*** If you plan to repost, do give credits and the video posted must include our IG handle with IG trademark in the video. Video should not be modified. *The immersive experience is a 10/10. Make sure to get your tickets earlier and book them online. The morning slots get snapped up real quick.Get 5% off on Klook with DEENISE5OFF.🤑: SGD 34.35 on KlookThings to note:🛝They will provide lockers for you to store your bags and shoes🛝Towels will be provided to dry your feet🛝 You may have to roll up your pants to your knees🛝 Not advisable to wear skirts as you will be walking on reflective mirror floors📍 TeamLab Planets Tokyo6 Chome-1-16 Toyosu, Koto City, Tokyo 135-0061, Japan*** If you plan to repost, do give credits and the video posted must include our IG handle with IG trademark in the video. Video should not be modified. planets      itinerary   ",#teamlab #teamlabplanets #tokyo #japan #thingstodo #travel #museum #japanitinerary #klookkreator,https://www.instagram.com/reels/C40Px-Lyc8G/,deeniseglitz,6.7M,15.7K,Travel
292.0,Eid Mubarak 🌙... page  mubarak memes        ,#meme #memepage #eid #eidmubarak #eidmemes #foryoupage #foryou #explore #instadaily #instagram #instameme #followforfollowback #threesquare,https://www.instagram.com/reels/C5lWPYBPeXT/,threesquare03,2M,30.4K,Trends
293.0,😌trip hogidru 14th ge 🥲,,https://www.instagram.com/reels/C3XmrJdIwIy/,samsameer_insta,145K,175,
294.0,Aaj to dawat h 😋... more     instagram  ,#explore #exploremore #fyp #viralreels #reels #reelitfeelit #reelsinstagram #comedyreels #funnymeme,https://www.instagram.com/reels/C55wZEpPZ2f/,ayushmaan_official__,136K,"1,883",Comedy
295.0,"Afterall we live in BANGALORE😮‍💨✨Share and tag all your Banglorean friends ;))......       bangalore              diaries        [college life, college diaries, friendship, comedy, love, we live in Bangalore, kannada, Bangalore diaries, nostalgia, memories, South Indian vs North Indian in Bangalore, Bangalore students, just for fun, comedy reels, trending]",#northie #northvssouth #kannada #southie #northindian #southindianfood #christuniversity #christuniversitybangalore #bangalorelife #bangalorediaries #christites #collegefriends #collegelife #endsem #memoriesforlife #collegememories #fyp #explorepageready #foryourpage #comedyreels #bangalorelife #collegediaries❤ #christuniversitydiaries #christyeshwanthpur #friendsreunion #friendsreels #justforfun #trendingaudio #trendingreels #povreels #reelitfeelit,https://www.instagram.com/reels/C6BXpQspXN_/,monsoon.dey,19.9K,218,Education
296.0,@ your gymbro•••••••     p rat addict  ,#fitness #gym #benchpress #dumbells #fy #fyp #gymrat #gymaddict #bodybuilding #fit,https://www.instagram.com/reels/C5_QnGdINw1/,fit.matthias,Likes,683,Fitness
297.0,"The class is called calculus, why is there so much trig?  onometry  ulus ",#trig #trigonometry #calc #calculus #apcalc,https://www.instagram.com/reels/C6AZ5CeRXDN/,wallacestem,51K,310,Education
298.0,     ,#transformation #trending #reelitfeelit #follow #explorepage #viral,https://www.instagram.com/reels/C6BfGXIrMO_/,chand_alfaz25,490K,45.7K,Trends
299.0,Jujutsu Catsen-Voice by me-- lover life lovers s_of_world s  love photo s_of_instagram stagram loversclub instagram sofinstagram  edit   edit fanart manga    ,#cat #catlover #catlife #catlovers #cats_of_world #cats #instacat #catlove #catphoto #cats_of_instagram #catstagram #catloversclub #catinstagram #catsofinstagram #jjk #jjkedit #jujutsukaisen #jujutsu #jujutsukaisenedit #jujutsukaisenfanart #jujutsukaisenmanga #gojo #megumi #itadori #sukuna,https://www.instagram.com/reels/C5Bi69YPCnj/,suraj._.dramajunior,91.4K,179,Animals
300.0,"Catch  in his new Stand-up special - Nirudyogi!Get ready to burst into laughter as he shares his hilarious ಕಥೆಗಳು about ವ್ಯವಸಾಯ, Education and ನಿರುದ್ಯೋಗ.Watch the full video now on Tharle Box YouTube channel!     comedyComedy, Farmers, standup, Indian Farmers, unemployment",#standup #standupcomedy,https://www.instagram.com/reels/C5s8LIYo55I/,tharlebox,"5,514",6,Comedy
301.0,Raise your hand 🙋 if you are/were victim of mum’s home made heavyyyy 🤕🤕🤕🤕🤕pillows ????,,https://www.instagram.com/reels/C5GDimFJ7dW/,preet_bhullarr07,293K,"1,030",
302.0,"Mango Food Festival📍Kamat Buglerock, BasavangudiMango season is here and tried the first Mango Food Festival at Kamat Buglerock.Everything is made of Mango and tastes absolutely soulful ❤️Available to public only on 20th and 21st April for lunch and dinner for 350/- which is unlimited.Must try:Appe Midi RasamHolige+ RasaynaJowar Rotti and EnnegaiRaw Mango KosambariVisit this weekend and enjoy Mango Feast 💛       basavanagudi",#mangofoodfestival #mangoseason🍋❤️ #musttry #weekendvibes #mangothali #mangomango #kamatbuglerock #kamatbuglerockbasavanagudi,https://www.instagram.com/reels/C5s70moMqZG/,explore_with_lahari,"4,013",25,Food
303.0,Mew-olingo 🤫🧏‍♂️🦉 memes    ,#duolingo #duolingomemes #mewing #looksmaxxing #cake #bakingthursdays,https://www.instagram.com/reels/C59yUgSpmoc/,bakingthursdays,477K,10.4K,
304.0,,d.ngashofficial · Original audio,https://www.instagram.com/reels/C3yEnB3ppJe/,blazzinbeauty2008,6M,73K,Education
305.0,ID FOR SELL ( DM )            updates news    ,#ravishastri #indvseng #comedy #cricket #rohitsharma #viratkohli #indiancricket #englandcricket #funnycricket #comentry #viralreels #trending #cricketupdates #cricketnews #iplnews #ipl2024 #iplupdates #wipl,https://www.instagram.com/reels/C3sWCqABvxU/,tgcricnews,2M,"6,087",Sports
306.0,Saving Private Ryan (Part 8),,https://www.instagram.com/reels/C6Ex9PHuDXI/,agc.andy,64.3K,288,
307.0,"Very true. And very effective for marketing.Located in Spartanburg SC. Contact info, number, and website in my bio. Or direct message me. sofinstagram           strategy ",#detailer #detailersofinstagram #detailing #autodetailing #mobiledetailing #autodetailing #carcare #clean #carwash #paintcorrection #ceramiccoating #marketing #marketingstrategy #effective,https://www.instagram.com/reels/C5GujT8OUlN/,infiniteautodetail101,467K,"1,704",Technology
308.0,Ye toh stalker nikla,,https://www.instagram.com/reels/C5jeodyNHRd/,asfandyarbluetick,163K,663,
309.0,I summon hooman 😈🔮(Ib:  )......  sofinsta sofinstagram life oftheday lovers   s_of_instagram    page    life    sofig dogs stagram,#dog #dogsofinsta #dogsofinstagram #doglife #dogoftheday #doglovers #cosmotheretriever #bhdogs #dogs_of_instagram #tiktok #barked #explore #explorepage #viral #trending #funnypets #goldenretrieverlife #puppies #puppylove #cutedogs #dogsofig #tiktokdogs #dogstagram,https://www.instagram.com/reels/C40Q2RlKOiq/,cosmo.the.retriever,1.1M,"2,230",Animals
310.0,Beauty of Darkness ✨...   ,#reels #reelitfeelit #dark #beauty #moon #explore #trendingaudio,https://www.instagram.com/reels/C5--kJMy76i/,natureedition_,53.2K,151,Trends
311.0,There is a method to my motivational techniques lol.        ,#glutesworkout #glutesfordays #legworkouts #workoutreels #fitnessreels #comedyskits #funnyskits #comedyreel #funnyreelsvideo,https://www.instagram.com/reels/C5gorXeLpVK/,_bernardtaylor,262K,"3,112",Fitness
312.0,Tschechisches Streichholzschächtelchen,,https://www.instagram.com/reels/C5Qyc7lNry0/,liamcarps1,680K,"5,974",
313.0,What hints would you be giving? 🤣      ,#comedyskits #gamingislife #gamingmeme #relatables #reallife #loadingscreen #aussiesofig,https://www.instagram.com/reels/C4ptFjpxHcu/,kieren.brodnik,409K,"1,543",Gaming
314.0,"Embracing the joy of paw prints and whiskers - where every tail wag tells a story. Share the love, laughter, and a little bit of fur magic!🐾😺  Felines  ",#CatsOfUSA #USAmeo #American #StarsAndStripesPaws #PurrfectlyAmerican,https://www.instagram.com/reels/C5f3bMMSs4Q/,catss_lifestylee,914K,"1,400",Society
315.0,How to talk to a baby    ,#babytips #educational #parentingtips #funny #howtodadnz,https://www.instagram.com/reels/C4tdOILyRQ3/,howtodadnz,680K,"1,385",Education
316.0,It’s a lil hot out today----     ofinstagram    ofinstagram         s4     ,#cars #carmeet #euro #jdm #american #carsofinstagram #carphotography #trendingreels #trucks #trucksofinstagram #carporn #carvideos #exoticcars #lexus #ls400 #vipbuild #audi #s4 #audis4 #e36 #driftcar #bmw #e36 #lakeelsinoretweakers,https://www.instagram.com/reels/C4yyJo_PUfv/,scr.creations_,3.7M,"7,748",Technology
317.0,The pain is real 💀Tag your friend from Bangalore to irritate them a bit ;)  diaries       _insta days,#bangalore #bengaluru #bangalorediaries #explorepageready #trendingnow #karnataka #meme #relatable #koramangala #bangalore_insta #bangaloredays,https://www.instagram.com/reels/C6DwkYRrzai/,stayinbangalore,"5,686",13,Society
318.0,"Professor X fires Angel, who is just a bird.Directed by LOS ANGELES - I’ll be performing at Netflix is a Joke Festival May 4th. 🎟️ in bio.    ",#peteholmes #comedy #standup #xmen #professorx,https://www.instagram.com/reels/C41EfmjP5_g/,peteholmes,108K,598,Comedy
319.0,"It is well-known that when the Americans and British sent their navies into the Bay of Bengal (task force 74 and task force Eagle respectively) the Soviet navy confronted them.Under Admiral V Kruglyakov, the Soviet navy deliberately let its nuclear submarines surface, to be picked up by American satellites, to threaten the American surface fleet.The Soviets also organised a flotilla of cruisers and destroyers under task force 40 to help Admiral Kruglyakov's much smaller force.Faced with these twin threats, the US and British task forces withdrew from the Bay of Bengal and could not interfere with Indian land operations in erstwhile East Pakistan now Bangladesh.      army               ",#hypocrisy #uk #indian #bharat #india #indianarmy #war #ussr #history #internationalrelations #geopolitics #viralmemes #viralreels #memesdaily #memesdaily #india #putinstyle #putin #sigma #war #pakistan,https://www.instagram.com/reels/C2fpMTBBItN/,sigma.affairs,111K,703,Society
320.0,Mahabharat powerful slokh 🧡.....      slokh             hindu,#powerfulslokh #mahabharat #shreekrishna #jaishreekrishna🙏 #radheradhe #radhekrishna #mahabharatslokh #ramayan #jaishreeram #ramji #hanumanji #explorepage #instaviral #instagood #instareels #hanumanjanmutsav #trendingreels #sanatandharm #sanatani #sanatanihindu,https://www.instagram.com/reels/C6Bb6AHLH4d/,yuvraj_editz5,12.4K,36,Spirituality
321.0,TikTok / YouTube / Twitch - jadenhannah_    ,#explore #comedy #funny #viral,https://www.instagram.com/reels/C3JgUTAtyze/,jadenhannah_,433K,"2,945",Comedy
322.0,#NAME?,#manager #jobinterview #office #sundeepandanand #joblife #officelife #minutesofmeeting #corporatehumor #work #worklife #comedy,https://www.instagram.com/reels/C5BI8toprHJ/,anandraman_,267K,"1,230",Society
323.0,"The new iPhone 15 Pro Max is refreshed with an A-17 Bionic chip, 6-core CPU with 2 performance and 4 efficiency cores, a brand new 6- core GPU with a new 16 - core neural engine which makes this the fastest Pro Max model in production.Apple introduces an all-new strong and lightweight titanium design on the iPhone 15 Pro Max, which is designed with aerospace grade titanium making it the strongest yet the lightest pro max model",,https://www.instagram.com/reels/C6ENQ8vp7T_/,itech_talk,155K,558,
324.0,Funny moments with cats 🤣 ofinstagram   tagram lover life lovers    softheday   ofinstagram sofinstagramcats love,#cats #catsofinstagram #cat #of #catstagram #instagram #catlover #catlife #catlovers #instacat #kitten #pets #meow #kittens #catoftheday #kitty #cute #pet #petsofinstagram #kittensofinstagram #cutecats #catlove,https://www.instagram.com/reels/C3NnvgmIATS/,kittenobsessed4k5,3.9M,"1,706",Animals
325.0,O mahi mera ishq banaye haye haye,,https://www.instagram.com/reels/C6D9FDpp1E9/,akashsagar_97,289K,"1,435",
326.0,Pick up lines from the Rizzweiler! 🔥🐻😎 No lady is safe!...An oldie but a favourite from our  ❤️....  ler god  daily fordays rule forlife  ,#pickuplines #rizz #rizzler #rizzgod #dadjokes #dadjokesdaily #dadjokesfordays #dadjokesrule #dadjokesforlife #funnydogs #funnydogvideos,https://www.instagram.com/reels/C6BJSyiS8mm/,rottweiler_beau,18.7K,152,Comedy
327.0,UFC va Boks muxlislari uchun maxsus!                            ,#ufc #mma #knockout #joshua #uppercut #bmw #ngannou #boxinglifestyle #bakhodirjalolov #boxingday #tyson #ksa #boxinghabit #boxingaddict #reels #sparringday #sparringsession #boxingcoach #miketyson #boxinglegend #boxingknockout #boxingfansworldwide #boxingclub #ko #uzbekistan #tashkent #reels #video #moscow,https://www.instagram.com/reels/C57xcK7KYOV/,jakhon_buriev,64.2K,307,Sports
328.0,Tag your friend who loves to see this..Follow us ..All credits are reserved for their respective ownersPlease DM me if any issue or removing the content.Credit : .LoveLifeCutieNationMomentsAdventuresDailySmilePuppyCommunityLoversObsessedCutenessOfTheDaySplootGangWorldFamily,#Corgi #CorgiLove #CorgiLife #CorgiCutie #CorgiNation #CorgiMoments #CorgiAdventures #CorgiDaily #FluffyCorgi #CorgiSmile #CorgiPuppy #CorgiCommunity #CorgiLovers #CorgiObsessed #CorgiCuteness #CorgiOfTheDay #CorgiSploot #CorgiGang #CorgiWorld #CorgiFamily,https://www.instagram.com/reels/C3iBGj8PHi3/,bestcorgithings,544K,269,Animals
329.0,Inka Kuch na ho pyega               fans    lover  ,#match #sport #game #india #tending #viral #short #reels #instagood #instagram #likekrofollowkro #rcb #t20 #finalmatch #rcbfans #T20 #cricket #whiteball #cricketlover #viratkholi #ipl2024,https://www.instagram.com/reels/C5btrArSK8f/,sport_game_45,156K,"1,074",Sports
330.0,"Send me your date of birth i solved your problem with in 72 hours 101%guranted solution Whatsapp +91-8824931994Just Give Me Your Name, DOB, Time, Place, And Don't Tell Me Your Problem I Will Tell Your Everything.+91-8824931994We Offer Best Solution ToLOVE PROBLEM SOLUTIONAll Life ProblemsAstrologer Service(1) LOVE PROBLEM SOLUTION(2) LOVE MARRIAGE SPECIALIST(3) inter CAST MARRIAGE SPECIALIST(4) HUSBAND WIFE RELATIONSHIP(5) RELATIONSHIP DISPUTE(6) DIVORCE PROBLEM SOLUTION(7) VASHIKARAN SPECIALIST(8) CHILD LESS JOB LESS(9) FAMILY PROBLEMS SOLUTION(10) FAMILY MATTER X LOVER BACK(11) BLACK MAGIC SPECIALIST(12) BUSINESS LOSS PROBLEM(13) FINANCIAL PROBLEMS SOLUTION(14) VISA STUDY ABROAD TOUR(15) GOVERNMENT JOB PROBLEM ETC( +91-8824931994 )GOVINDA GOVINDA        BALAJI  TIRUPATI   GOVINDA    Swamy HILLS     BALAJITEMPLE TIRUPATIDEVASTHANAM      ",#GOVINDA #PERUMAL #BALAJI #OMNAMONARAYANAYA #OMNAMOVENKATESHAYA #VISHNU #LORDVISHNU #TIRUPATI #TIRUPATIBALAJI #TIRUMALA #TIRUMALATIRUPATI #HARI #GOVIND #GOVINDAGOVINDA #LORDBALAJI #SPIRITUALITY #Venkateswara #TIRUMALAHILLS #GOVINDA #INSTAGRAM #LORDVENKATESHWARA #TTD #TIRUPATIBALAJITEMPLE #TIRUMALATIRUPATIDEVASTHANAM #PADMAVATHIAMMAVARU #ALAMELUMANGAMMA #NAMOVENKATESHAYA #SRIVENKATESHWARA #REELS #OMNAMOVENKATESHAYA,https://www.instagram.com/reels/C6DeXK9LObM/,tirupati_tirumala_temple,26.7K,128,Spirituality
331.0,"Context : 14th Feb , 2024 . It was the day of saraswati puja and I went for school puja with my mother and friends . After clicking photos and having fun we head back home . At evening my mother was finding the photos to be posted on facebook and out of no where , a girl (though there was not any girl) appeared and she looked pale blue and pointed at my mother with a terrifying look and I asked everybody whether she is student of the school and nobody knows even my fellow friends and everybody was shocked about the photo my mother clicked on that day . This photo still gives me chills       ",#ghoststories #haunted #Bollywood #post #game #chill #spooky #natural,https://www.instagram.com/reels/C49nCXKvUmG/,itsrohitdeys,128K,,Cinema
332.0,"😟😔No problem! Here's the information about the Mercedes CLR GTR:The Mercedes CLR GTR is a remarkable racing car celebrated for its outstanding performance and sleek design. Powered by a potent 6.0-liter V12 engine, it delivers over 600 horsepower. 🔧Acceleration from 0 to 100 km/h takes approximately 3.7 seconds, with a remarkable top speed surpassing 320 km/h. 🥇Incorporating advanced aerodynamic features and cutting-edge stability technologies, the CLR GTR ensures exceptional stability and control, particularly during high-speed maneuvers. 💨Originally priced around $1.5 million, the Mercedes CLR GTR is considered one of the most exclusive and prestigious racing cars ever produced. 💰Its limited production run of just five units adds to its rarity, making it highly sought after by racing enthusiasts and collectors worldwide. 🌎Join my Instagram, there are regular quizzes about cars and automotive news📱I invite you to my Telegram channel where you c",,https://www.instagram.com/reels/C5sN6iBMdZH/,by.kabulov,3.8M,12.8K,
333.0,They get so excited!!  ,#apprenticeship #tattooapprentice,https://www.instagram.com/reels/C5OSpyor2tq/,solsticeink_poet,135K,453,Education
334.0,This Song + This Dance...  ,#trending #instagram #explorepage,https://www.instagram.com/reels/C5FplxIr6JB/,melodious_feel,Likes,"1,061",Trends
335.0,Some time happens 🤦....     ,#strength #homeworkout #calisthenics #fitness #pullups #workout,https://www.instagram.com/reels/C5ObUpwvOlL/,ash__workout,1.7M,"5,317",Fitness
336.0,"No problem! Here's the information about the Mercedes CLR GTR:The Mercedes CLR GTR is a remarkable racing car celebrated for its outstanding performance and sleek design. Powered by a potent 6.0-liter V12 engine, it delivers over 600 horsepower. 🔧Acceleration from 0 to 100 km/h takes approximately 3.7 seconds, with a remarkable top speed surpassing 320 km/h. 🥇Incorporating advanced aerodynamic features and cutting-edge stability technologies, the CLR GTR ensures exceptional stability and control, particularly during high-speed maneuvers. 💨Originally priced around $1.5 million, the Mercedes CLR GTR is considered one of the most exclusive and prestigious racing cars ever produced. 💰Its limited production run of just five units adds to its rarity, making it highly sought after by racing enthusiasts and collectors worldwide. 🌎Join my Instagram, there are regular quizzes about cars and automotive news📱I invite you to my Telegram channel where you c",,https://www.instagram.com/reels/C5u5h6FI4Om/,____top_videolar____,1.8M,"3,900",
337.0,"Learn to trade, Link in bio📚📊Get an eBook Now in Bio📖.                 trader lifestyle   tips",#invest #trading #forex #dedication #pips #stocktrading #analysis #crypto #motivation #office #technical #work #setupstrading #entrepreneur #currencies #stocks #daytrader #forextrader #forexlifestyle #fxtrader #trader #forextips,https://www.instagram.com/reels/C6BnjGjtKiH/,perfect_trading_ebook,"3,793",15,Education
338.0,Live model study.....,#charcoal,https://www.instagram.com/reels/C5AYpS3SWaz/,ashish_kumar_jaist,"2,254",82,Healthcare
